player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Christos Tzolis,Arsenal,MID,6.5,0,0,0.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,588,258,588,258,588,258,588,258,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,44,31,551,234,588,258,27,8,0.0,0.0
Fraser Forster,Bournemouth,GKP,4.0,0,0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,396,33,379,15,360,6,398,33,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,524,48,2,2,402,33,94,16,0.0,0.0
Álvaro Rodríguez,Bournemouth,FWD,6.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Unspecified injury - 75% chance of playing,585,69,585,69,585,69,585,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,105,27,532,58,585,69,343,56,0.0,0.0
António João Silva,Bournemouth,DEF,5.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,533,187,532,187,528,187,533,187,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,324,64,301,147,533,187,328,122,0.0,0.0
Aladji Bamba,Newcastle,MID,5.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,554,234,554,234,552,234,554,234,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,384,230,361,117,554,234,398,152,0.0,0.0
Mikey Moore,Spurs,MID,5.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,538,224,537,224,534,223,538,224,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,342,198,319,85,538,224,366,133,0.0,0.0
Ousmane Diomande,Nott'm Forest,DEF,5.5,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,578,194,578,194,577,194,578,194,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,211,31,470,182,578,194,254,95,0.0,0.0
Juanlu Sanchez,Bournemouth,DEF,4.5,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,477,179,471,179,458,178,479,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,478,129,156,101,482,179,381,141,0.0,0.0
Tom Heaton,Man Utd,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - Unknown return date,395,32,378,14,359,5,397,32,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,523,47,1,1,401,32,359,39,0.0,0.0
Toby Collyer,Man Utd,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,536,223,535,223,531,222,536,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,333,195,310,82,536,223,544,228,0.0,0.0
Dejan Kulusevski,Spurs,MID,6.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,589,259,589,259,589,259,589,259,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,33,553,236,589,259,565,240,0.0,0.0
Johan Manzambi,Aston Villa,MID,6.0,0,0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,587,257,587,257,587,257,587,257,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,110,72,537,222,587,257,200,67,0.0,0.0
Harry Amass,Man Utd,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,445,167,431,167,413,164,447,167,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,583,187,61,42,450,167,340,130,0.0,0.0
Steven Benda,Nott'm Forest,GKP,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,467,57,459,47,444,39,469,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,453,35,131,35,472,57,571,65,0.0,0.0
Liam Kitching,Coventry City,DEF,4.0,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,422,150,407,149,388,145,424,150,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,556,166,34,21,428,151,228,85,0.0,0.0
Claudio Echeverri,Man City,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,550,232,550,232,548,232,550,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,373,222,350,109,550,232,561,239,0.0,0.0
Hayden Hackney,Everton,MID,5.5,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,565,242,565,242,564,242,565,242,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,151,94,410,145,565,242,306,101,0.0,0.0
Shea Charles,Fulham,MID,5.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,528,218,526,218,523,217,528,218,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,313,185,290,72,528,218,449,181,0.0,0.0
César Palacios,Fulham,MID,5.5,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,579,253,579,253,578,253,579,253,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,213,135,472,186,579,253,384,142,0.0,0.0
Gonzalo Gonzalo,Fulham,FWD,6.0,0,0,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,584,68,584,68,584,68,584,68,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,104,26,531,57,584,68,133,18,0.0,0.0
Marco Palestra,Chelsea,DEF,5.5,0,0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,581,195,581,195,580,195,581,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,221,34,480,185,581,195,112,46,0.0,0.0
Axel Disasi,Chelsea,DEF,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,74,32,88,0.0,,461,174,452,174,436,172,463,174,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,431,100,109,72,466,174,482,164,0.0,0.0
Alfie McNally,Fulham,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,439,48,424,32,405,23,441,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,573,65,51,19,444,48,390,42,0.0,0.0
Benjamin Lecomte,Fulham,GKP,4.0,0,0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,400,36,384,19,365,10,402,36,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,529,52,7,6,406,36,168,24,0.0,0.0
Geovany Quenda,Chelsea,MID,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,580,254,580,254,579,254,580,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,218,137,477,188,580,254,491,204,0.0,0.0
Kim Ji-soo,Brentford,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,491,182,487,182,478,182,493,182,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,502,137,180,109,495,182,550,189,0.0,0.0
Nicolas N.Jackson,Chelsea,FWD,6.5,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,590,70,590,70,590,70,590,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,52,12,559,60,590,70,298,54,0.0,0.0
Adam Aznou,Everton,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,436,159,421,158,402,154,438,159,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,570,175,48,30,442,160,373,138,0.0,0.0
Emmanuel Emegha,Chelsea,FWD,5.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - 75% chance of playing,541,61,540,61,537,61,541,61,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,346,56,323,21,541,61,442,64,0.0,0.0
Tom King,Everton,GKP,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,459,55,449,43,432,34,461,55,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,411,30,89,30,464,55,505,56,0.0,0.0
Mark Travers,Everton,GKP,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,515,64,511,60,508,58,515,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,282,13,259,55,515,64,513,59,0.0,0.0
Mike Penders,Chelsea,GKP,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,485,61,481,55,471,49,487,61,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,493,45,171,45,490,61,464,51,0.0,0.0
Anan Khalaili,Crystal Palace,DEF,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,549,190,549,190,547,190,549,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,372,74,349,157,549,190,521,173,0.0,0.0
Dillon Phillips,Hull City,GKP,4.0,0,0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,405,38,390,22,371,13,407,38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,538,55,16,9,411,38,137,21,0.0,0.0
Jack Butland,Hull City,GKP,4.5,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Arm injury - Unknown return date,455,51,444,38,427,29,457,51,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,402,25,80,25,460,51,303,38,0.0,0.0
Harvey Cartwright,Hull City,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Grimsby Town on loan for the rest of the season,435,47,420,31,401,22,437,47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,569,64,47,18,441,47,528,62,0.0,0.0
Thimothée Lo-Tutala,Hull City,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Colchester United on loan for the rest of the season,424,44,409,28,390,19,426,44,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,558,61,36,15,430,44,406,43,0.0,0.0
Abdülkadir Ömür,Hull City,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,508,206,504,206,500,205,508,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,261,160,238,47,508,206,541,227,0.0,0.0
Eliot Matazo,Hull City,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,471,191,464,193,450,187,473,192,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,462,245,140,9,476,194,579,251,0.0,0.0
Regan Slater,Hull City,MID,4.5,0,0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,466,189,458,191,443,185,468,190,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,447,243,125,7,471,192,118,37,0.0,0.0
Matt Crooks,Hull City,MID,4.5,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,454,186,443,188,426,182,456,187,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,401,237,79,1,459,189,236,77,0.0,0.0
Kieran Dowell,Hull City,MID,4.5,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,460,187,450,189,433,183,462,188,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,418,240,96,4,465,190,276,90,0.0,0.0
Liam Millar,Hull City,MID,5.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,518,211,514,211,511,210,518,211,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,287,172,264,59,518,211,458,187,0.0,0.0
Mohamed Belloumi,Hull City,MID,5.0,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,546,230,546,230,543,229,546,230,3.0,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,363,215,340,102,546,230,266,85,0.0,0.0
Paddy McNair,Hull City,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,404,137,389,136,370,132,406,137,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,536,151,14,6,410,138,425,147,0.0,0.0
Cathal McCarthy,Hull City,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,451,172,437,172,420,170,453,172,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,592,195,70,50,456,172,438,149,0.0,0.0
Matty Jacob,Hull City,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hip injury - 75% chance of playing,425,151,410,150,391,146,427,151,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,559,167,37,22,431,152,543,185,0.0,0.0
Cody Drameh,Hull City,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - Expected back 29 Aug,421,149,406,148,387,144,423,149,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,555,165,33,20,427,150,538,182,0.0,0.0
Lewie Coyle,Hull City,DEF,4.0,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,411,142,396,141,377,137,413,142,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,544,157,22,12,417,143,232,88,0.0,0.0
Semi Ajayi,Hull City,DEF,4.0,0,0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,403,136,387,135,368,131,405,136,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,534,150,12,5,409,137,198,72,0.0,0.0
Charlie Hughes,Hull City,DEF,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Groin injury - Unknown return date,438,161,423,160,404,156,440,161,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,572,177,50,32,443,161,300,111,0.0,0.0
John Egan,Hull City,DEF,4.0,0,0,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,401,135,385,134,366,130,403,135,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,531,148,9,3,407,136,135,56,0.0,0.0
Takehiro Tomiyasu,Crystal Palace,DEF,4.5,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,462,175,454,175,439,174,464,175,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,435,103,113,75,467,175,330,124,0.0,0.0
Remi Matthews,Crystal Palace,GKP,4.0,0,0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,407,39,392,23,373,14,409,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,540,56,18,10,413,39,147,22,0.0,0.0
Aaron Anselmino,Chelsea,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,497,184,492,184,483,184,497,184,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,517,145,195,117,498,184,542,184,0.0,0.0
Kaine Andrews,Coventry City,MID,4.5,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,498,198,493,199,484,196,498,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,518,258,196,22,499,199,227,76,0.0,0.0
Loum Tchaouna,Coventry City,MID,5.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,13,38,69,0.0,,571,247,571,247,570,247,571,247,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,179,109,438,160,571,247,403,156,0.0,0.0
George Shepherd,Coventry City,MID,4.5,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,500,200,494,200,487,199,500,200,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,522,261,200,25,500,200,315,106,0.0,0.0
Victor Torp,Coventry City,MID,5.5,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,563,240,563,240,562,240,563,240,2.0,,2.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,145,90,404,141,563,240,363,130,0.0,0.0
Josh Eccles,Coventry City,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,522,214,519,214,516,213,522,214,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,300,179,277,66,522,214,540,226,0.0,0.0
Ephron Mason-Clark,Coventry City,MID,5.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - 75% chance of playing,564,241,564,241,563,241,564,241,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,148,92,407,143,564,241,391,147,0.0,0.0
Tatsuhiro Sakamoto,Coventry City,MID,5.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,540,226,539,226,536,225,540,226,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,344,200,321,87,540,226,401,154,0.0,0.0
